incident_id,victim_id,age,race,sex,vorelationship
1,1,25,Hispanic/Latino,Male,Undetermined
1,2,30,Hispanic/Latino,Male,Undetermined
1,3,30,Hispanic/Latino,Male,Undetermined
1,4,32,Hispanic/Latino,Male,Undetermined
2,5,30,White,Female,Neighbor
2,6,28,White,Female,Child or stepchild
2,7,54,White,Female,Spouse
2,8,31,White,Male,Neighbor
2,9,40,White,Female,Neighbor
3,10,28,White,Female,Roommate
3,11,29,Black,Male,Roommate
3,12,19,Black,Female,Roommate
3,13,26,Black,Female,Roommate
4,14,2,Black,Male,Relative of a known person
4,15,21,Black,Male,Criminal associate
4,16,21,Black,Female,Individual with some non-blood/marriage relationship to a known person
4,17,22,Black,Male,Individual with some non-blood/marriage relationship to a known person
5,18,42,White,Male,Individual with some non-blood/marriage relationship to a known person
5,19,24,White,Male,Individual with some non-blood/marriage relationship to a known person
5,20,23,White,Female,Ex-dating relationship
5,21,20,White,Female,Individual with some non-blood/marriage relationship to a known person
5,22,20,White,Male,Individual with some non-blood/marriage relationship to a known person
6,23,49,White,Male,Co-worker or employer
6,24,50,White,Male,Co-worker or employer
6,25,51,White,Male,Co-worker or employer
6,26,51,White,Male,Co-worker or employer
6,27,56,White,Male,Co-worker or employer
6,28,57,White,Male,Co-worker or employer
6,29,50,White,Male,Co-worker or employer
6,30,59,White,Male,Co-worker or employer
7,31,3,Black,Female,Other familial relationship
7,32,4,Black,Male,Other familial relationship
7,33,38,Black,Female,Other familial relationship
7,34,41,Black,Female,Other familial relationship
8,35,26,Black,Male,Random bystander/stranger
8,36,32,Black,Female,Random bystander/stranger
8,37,27,Black,Female,Random bystander/stranger
8,38,30,Black,Male,Random bystander/stranger
9,39,2,Black,Male,Child or stepchild
9,40,7,Black,Female,Child or stepchild
9,41,10,Black,Female,Child or stepchild
9,42,14,Black,Male,Child or stepchild
10,43,41,White,Female,Spouse
10,44,64,White,Female,In-law
10,45,4,White,Male,Child or stepchild
10,46,2,White,Female,Child or stepchild
11,47,53,White,Male,Individual with some non-blood/marriage relationship to a known person
11,48,62,White,Male,Relative of a known person
11,49,87,White,Male,Relative of a known person
11,50,39,White,Female,Ex-dating relationship
12,51,25,White,Male,Criminal associate
12,52,31,White,Male,Friend
12,53,26,White,Male,Criminal associate
12,54,28,White,Male,Criminal associate
13,55,1,Black,Male,Child or stepchild
13,56,3,Black,Female,Niece/Nephew
13,57,16,Black,Female,Niece/Nephew
13,58,19,Black,Female,Spouse
13,59,57,Black,Female,Parent or stepparent
14,60,16,Black,Female,Criminal associate
14,61,17,Black,Male,Criminal associate
14,62,18,Black,Male,Criminal associate
14,63,19,Black,Male,Criminal associate
15,64,4,Black,Male,Cousin
15,65,7,Black,Male,Cousin
15,66,17,Black,Female,Individual with some non-blood/marriage relationship to a known person
15,67,25,Black,Female,Individual with some non-blood/marriage relationship to a known person
16,68,27,Hispanic/Latino,Male,Roommate
16,69,28,Hispanic/Latino,Female,Neighbor
16,70,37,Hispanic/Latino,Male,Neighbor
16,71,28,Hispanic/Latino,Male,Neighbor
16,72,40,Hispanic/Latino,Male,Neighbor
17,73,54,Black,Female,Parent or stepparent
17,74,69,Black,Male,Parent or stepparent
17,75,25,Black,Female,Sibling
17,76,19,Black,Male,Sibling
17,77,2,Black,Female,Niece/Nephew
18,78,37,White,Female,Sibling
18,79,38,White,Male,In-law
18,80,4,White,Male,Niece/Nephew
18,81,15,White,Female,Neighbor
18,82,43,White,Male,Neighbor
18,83,43,White,Female,Neighbor
18,84,15,White,Male,Niece/Nephew
18,85,16,White,Male,Individual with some non-blood/marriage relationship to a known person
19,86,55,White,Male,Random bystander/stranger
19,87,52,White,Female,Random bystander/stranger
19,88,24,White,Male,Random bystander/stranger
19,89,19,White,Female,Random bystander/stranger
19,90,80,White,Male,Random bystander/stranger
20,91,44,White,Female,Spouse
20,92,18,White,Female,Child or stepchild
20,93,16,White,Female,Child or stepchild
20,94,89,White,Female,Other familial relationship
21,95,22,Hispanic/Latino,Male,Undetermined
21,96,26,Hispanic/Latino,Male,Undetermined
21,97,21,Hispanic/Latino,Male,Undetermined
21,98,21,Hispanic/Latino,Male,Undetermined
22,99,22,Hispanic/Latino,Female,Individual with some non-blood/marriage relationship to a known person
22,100,32,Hispanic/Latino,Male,Criminal associate
22,101,22,White,Female,Individual with some non-blood/marriage relationship to a known person
22,102,25,White,Female,Individual with some non-blood/marriage relationship to a known person
23,103,39,White,Male,First responder
23,104,37,White,Male,First responder
23,105,40,White,Female,First responder
23,106,42,White,Male,First responder
24,107,66,White,Male,Parent or stepparent
24,108,38,White,Male,Sibling
24,109,35,White,Female,Sibling
24,110,13,White,Female,Niece/Nephew
24,111,31,White,Female,Sibling
25,112,20,White,Male,Random bystander/stranger
25,113,35,White,Male,Random bystander/stranger
25,114,25,White,Male,Random bystander/stranger
25,115,22,Black,Male,Random bystander/stranger
25,116,18,White,Female,Random bystander/stranger
25,117,49,White,Female,Random bystander/stranger
25,118,45,White,Male,Random bystander/stranger
25,119,24,White,Male,Random bystander/stranger
25,120,19,White,Female,Random bystander/stranger
25,121,27,White,Male,Random bystander/stranger
25,122,18,White,Female,Random bystander/stranger
25,123,19,White,Female,Random bystander/stranger
25,124,22,White,Male,Random bystander/stranger
25,125,20,Hispanic/Latino,Male,Random bystander/stranger
25,126,20,Asian/Pacific Islander,Male,Random bystander/stranger
25,127,76,White,Male,Random bystander/stranger
25,128,53,Asian/Pacific Islander,Male,Random bystander/stranger
25,129,34,Asian/Pacific Islander,Male,Random bystander/stranger
25,130,20,White,Female,Random bystander/stranger
25,131,22,White,Male,Random bystander/stranger
25,132,26,Hispanic/Latino,Male,Random bystander/stranger
25,133,26,Asian/Pacific Islander,Female,Random bystander/stranger
25,134,21,Hispanic/Latino,Male,Random bystander/stranger
25,135,18,Black,Female,Random bystander/stranger
25,136,23,White,Male,Random bystander/stranger
25,137,23,White,Female,Random bystander/stranger
25,138,19,White,Female,Random bystander/stranger
25,139,18,White,Female,Random bystander/stranger
25,140,20,White,Female,Random bystander/stranger
25,141,22,White,Female,Random bystander/stranger
25,142,20,White,Female,Random bystander/stranger
25,143,32,Asian/Pacific Islander,Male,Random bystander/stranger
26,144,1,Hispanic/Latino,Female,Child or stepchild
26,145,2,Hispanic/Latino,Female,Child or stepchild
26,146,4,Hispanic/Latino,Female,Child or stepchild
26,147,9,Hispanic/Latino,Female,Child or stepchild
26,148,25,Hispanic/Latino,Female,Spouse
27,149,24,White,Male,Random bystander/stranger
27,150,15,White,Female,Random bystander/stranger
27,151,29,White,Female,Random bystander/stranger
27,152,52,White,Male,Random bystander/stranger
27,153,29,White,Female,Random bystander/stranger
28,154,10,White,Male,Relative of a known person
28,155,13,White,Male,Relative of a known person
28,156,30,White,Female,Relative of a known person
28,157,33,White,Male,Neighbor
28,158,6,White,Male,Relative of a known person
29,159,23,Black,Male,Undetermined
29,160,24,Black,Male,Undetermined
29,161,19,Black,Male,Undetermined
29,162,22,Black,Female,Undetermined
30,163,29,White,Male,Roommate
30,164,40,White,Male,Roommate
30,165,51,White,Male,Roommate
30,166,53,White,Male,Roommate
31,167,35,Black,Female,Cousin
31,168,32,Black,Female,Dating relationship
31,169,14,Black,Female,Child or stepchild
31,170,11,Black,Male,Child or stepchild
31,171,8,Black,Male,Child or stepchild
31,172,1,Black,Male,Child or stepchild
32,173,15,White,Female,Cousin
32,174,19,White,Male,Cousin
32,175,20,White,Male,Aunt/Uncle
32,176,22,White,Female,Cousin
32,177,30,Black,Male,Individual with some non-blood/marriage relationship to a known person
32,178,44,White,Male,Cousin
32,179,45,White,Male,Parent or stepparent
32,180,49,White,Female,Other familial relationship
33,181,19,Black,Male,Individual with some non-blood/marriage relationship to a known person
33,182,30,Black,Female,Individual with some non-blood/marriage relationship to a known person
33,183,28,Black,Female,Dating relationship
33,184,11,Black,Female,Relative of a known person
34,185,54,White,Male,Neighbor
34,186,61,White,Male,Neighbor
34,187,38,"",Female,Neighbor
34,188,43,White,Male,Neighbor
35,189,38,White,Female,Ex-spouse
35,190,16,White,Male,Former relative/in-law
35,191,16,White,Male,Neighbor
35,192,56,White,Male,Former relative/in-law
35,193,34,White,Male,Former relative/in-law
35,194,50,White,Male,Co-worker or employer
36,195,3,Black,Female,Relative of a known person
36,196,21,White,Female,Ex-dating relationship
36,197,41,White,Female,Relative of a known person
36,198,66,Black,Male,Random bystander/stranger
37,199,2,White,Female,Child or stepchild
37,200,4,White,Male,Child or stepchild
37,201,5,White,Male,Child or stepchild
37,202,33,White,Female,Spouse
38,203,22,Asian/Pacific Islander,Female,Random bystander/stranger
38,204,26,Asian/Pacific Islander,Female,Random bystander/stranger
38,205,35,Asian/Pacific Islander,Female,Random bystander/stranger
38,206,39,Asian/Pacific Islander,Female,Random bystander/stranger
38,207,43,Hispanic/Latino,Male,Random bystander/stranger
38,208,44,Black,Male,Random bystander/stranger
38,209,46,Black,Female,Random bystander/stranger
38,210,47,Asian/Pacific Islander,Female,Random bystander/stranger
38,211,53,Asian/Pacific Islander,Female,Random bystander/stranger
38,212,54,Asian/Pacific Islander,Female,Random bystander/stranger
38,213,57,White,Female,Random bystander/stranger
38,214,60,White,Female,Random bystander/stranger
38,215,72,White,Female,Random bystander/stranger
39,216,16,White,Female,Child or stepchild
39,217,14,White,Male,Child or stepchild
39,218,12,White,Female,Child or stepchild
39,219,9,White,Female,Child or stepchild
39,220,7,White,Male,Child or stepchild
40,221,11,Asian/Pacific Islander,Male,Child or stepchild
40,222,4,Asian/Pacific Islander,Female,Child or stepchild
40,223,35,Asian/Pacific Islander,Male,In-law
40,224,25,Asian/Pacific Islander,Female,Other familial relationship
40,225,1,Asian/Pacific Islander,Female,Other familial relationship
41,226,40,White,Male,First responder
41,227,35,Asian/Pacific Islander,Male,First responder
41,228,43,White,Male,First responder
41,229,41,White,Male,First responder
42,230,7,Black,Male,Relative of a known person
42,231,10,Black,Male,Relative of a known person
42,232,21,Black,Female,Ex-dating relationship
42,233,33,Black,Male,Individual with some non-blood/marriage relationship to a known person
43,234,98,White,Female,Random bystander/stranger
43,235,89,White,Female,Random bystander/stranger
43,236,88,White,Female,Random bystander/stranger
43,237,78,White,Male,Random bystander/stranger
43,238,89,White,Female,Random bystander/stranger
43,239,88,White,Male,Random bystander/stranger
43,240,39,White,Male,Random bystander/stranger
43,241,78,White,Female,Random bystander/stranger
44,242,4,Asian/Pacific Islander,Male,Individual with some non-blood/marriage relationship to a known person
44,243,18,Asian/Pacific Islander,Female,Individual with some non-blood/marriage relationship to a known person
44,244,20,Asian/Pacific Islander,Female,Individual with some non-blood/marriage relationship to a known person
44,245,40,Asian/Pacific Islander,Female,Individual with some non-blood/marriage relationship to a known person
45,246,30,Black,Female,Spouse
45,247,4,Black,Female,Niece/Nephew
45,248,2,Black,Male,Niece/Nephew
45,249,2,Black,Male,Niece/Nephew
45,250,25,Black,Female,In-law
46,251,13,Hispanic/Latino,Female,Neighbor
46,252,46,Hispanic/Latino,Female,Neighbor
46,253,20,Hispanic/Latino,Male,Neighbor
46,254,9,Hispanic/Latino,Female,Neighbor
47,255,38,Hispanic/Latino,Female,Spouse
47,256,5,Hispanic/Latino,Female,Child or stepchild
47,257,5,Hispanic/Latino,Female,Child or stepchild
47,258,2,Hispanic/Latino,Male,Child or stepchild
47,259,2,Hispanic/Latino,Male,Child or stepchild
47,260,8,Hispanic/Latino,Female,Child or stepchild
48,261,3,White,Female,Relative of a known person
48,262,4,White,Male,Relative of a known person
48,263,7,White,Female,Relative of a known person
48,264,7,White,Female,Relative of a known person
48,265,25,White,Female,Dating relationship
49,266,70,Hispanic/Latino,Female,Former relative/in-law
49,267,80,Hispanic/Latino,Male,Former relative/in-law
49,268,46,Hispanic/Latino,Female,Former relative/in-law
49,269,43,Hispanic/Latino,Female,Ex-spouse
49,270,45,Hispanic/Latino,Female,Former relative/in-law
49,271,50,Hispanic/Latino,Male,Former relative/in-law
49,272,52,Hispanic/Latino,Male,Former relative/in-law
49,273,51,Hispanic/Latino,Female,Former relative/in-law
49,274,17,Hispanic/Latino,Male,Former relative/in-law
50,275,45,Hispanic/Latino,Female,In-law
50,276,8,Hispanic/Latino,Male,Child or stepchild
50,277,3,Hispanic/Latino,Male,Child or stepchild
50,278,6,Hispanic/Latino,Male,Child or stepchild
51,279,39,Asian/Pacific Islander,Female,Spouse
51,280,69,Asian/Pacific Islander,Female,In-law
51,281,19,Asian/Pacific Islander,Male,Child or stepchild
51,282,7,Asian/Pacific Islander,Male,Child or stepchild
51,283,12,Asian/Pacific Islander,Male,Child or stepchild
52,284,64,White,Male,Random bystander/stranger
52,285,71,White,Male,Random bystander/stranger
52,286,75,Hispanic/Latino,Male,Random bystander/stranger
52,287,78,Hispanic/Latino,Male,Random bystander/stranger
53,288,43,Black,Female,Relative of a known person
53,289,12,Black,Female,Relative of a known person
53,290,14,Black,Female,Relative of a known person
53,291,9,Black,Female,Relative of a known person
54,292,30,Hispanic/Latino,Male,Child or stepchild
54,293,33,Hispanic/Latino,Female,Child or stepchild
54,294,57,Hispanic/Latino,Female,Spouse
54,295,81,Hispanic/Latino,Female,In-law
55,296,13,Black,Female,Acquaintence
55,297,18,Black,Female,Acquaintence
55,298,18,Black,Female,Acquaintence
55,299,40,Black,Female,Acquaintence
56,300,48,White,Female,Neighbor
56,301,40,White,Female,First responder
56,302,64,White,Male,Random bystander/stranger
56,303,58,White,Male,Random bystander/stranger
56,304,57,White,Male,Neighbor
56,305,38,White,Male,Random bystander/stranger
57,306,34,Black,Male,Criminal associate
57,307,28,Black,Male,Criminal associate
57,308,23,Black,Female,Random bystander/stranger
57,309,27,Black,Female,Random bystander/stranger
58,310,60,White,Male,Former relative/in-law
58,311,34,Asian/Pacific Islander,Female,Ex-spouse
58,312,34,Asian/Pacific Islander,Male,Individual with some non-blood/marriage relationship to a known person
58,313,9,Asian/Pacific Islander,Male,Former relative/in-law
58,314,13,Asian/Pacific Islander,Female,Former relative/in-law
59,315,40,White,Male,Co-worker or employer
59,316,29,Hispanic/Latino,Male,Co-worker or employer
59,317,26,Hispanic/Latino,Female,Co-worker or employer
59,318,25,Hispanic/Latino,Female,Co-worker or employer
59,319,28,Hispanic/Latino,Male,Co-worker or employer
60,320,42,White,Female,Spouse
60,321,64,White,Female,In-law
60,322,6,White,Male,Child or stepchild
60,323,9,White,Male,Child or stepchild
61,324,4,Hispanic/Latino,Female,Child or stepchild
61,325,34,Hispanic/Latino,Female,Spouse
61,326,6,Hispanic/Latino,Male,Child or stepchild
61,327,3,Hispanic/Latino,Female,Child or stepchild
62,328,22,Black,Female,Random bystander/stranger
62,329,23,Black,Male,Random bystander/stranger
62,330,17,Black,Female,Random bystander/stranger
62,331,25,Black,Male,Acquaintence
62,332,26,Black,Male,Random bystander/stranger
63,333,46,White,Male,Parent or stepparent
63,334,46,Hispanic/Latino,Female,Parent or stepparent
63,335,19,Hispanic/Latino,Female,Sibling
63,336,14,White,Male,Sibling
64,337,33,White,Male,Random bystander/stranger
64,338,66,White,Male,Parent or stepparent
64,339,45,White,Male,Individual with some non-blood/marriage relationship to a known person
64,340,37,White,Male,Individual with some non-blood/marriage relationship to a known person
65,341,42,White,Female,Spouse
65,342,10,Asian/Pacific Islander,Male,Child or stepchild
65,343,8,Asian/Pacific Islander,Male,Child or stepchild
65,344,5,Asian/Pacific Islander,Female,Child or stepchild
65,345,3,Asian/Pacific Islander,Female,Child or stepchild
66,346,31,White,Female,Undetermined
66,347,43,White,Male,Undetermined
66,348,46,White,Male,Undetermined
66,349,33,White,Male,Undetermined
67,350,30,Black,Male,Sibling
67,351,22,Black,Female,Undetermined
67,352,33,Black,Male,Undetermined
67,353,27,Black,Female,Aunt/Uncle
67,354,4,Black,Male,Niece/Nephew
67,355,2,Black,Male,Niece/Nephew
68,356,39,Asian/Pacific Islander,Female,Spouse
68,357,5,Asian/Pacific Islander,Male,Child or stepchild
68,358,9,Asian/Pacific Islander,Female,Child or stepchild
68,359,8,Asian/Pacific Islander,Female,Child or stepchild
69,360,11,White,Male,Sibling
69,361,13,White,Male,Sibling
69,362,44,White,Female,Parent or stepparent
69,363,45,White,Male,Parent or stepparent
70,364,37,White,Male,First responder
70,365,50,White,Male,First responder
70,366,51,White,Female,Random bystander/stranger
70,367,61,White,Male,Random bystander/stranger
70,368,63,White,Male,Random bystander/stranger
70,369,69,White,Male,Random bystander/stranger
71,370,43,White,Female,Relative of a known person
71,371,20,White,Male,Individual with some non-blood/marriage relationship to a known person
71,372,53,White,Male,Individual with some non-blood/marriage relationship to a known person
71,373,55,White,Male,Neighbor
72,374,1,Black,Male,Random bystander/stranger
72,375,0,Black,Female,Random bystander/stranger
72,376,24,Black,Female,Undetermined
72,377,24,Black,Female,Undetermined
73,378,46,Black,Female,Neighbor
73,379,23,Black,Female,Neighbor
73,380,8,Black,Female,Neighbor
73,381,6,Black,Female,Neighbor
73,382,3,Black,Female,Neighbor
73,383,2,Black,Male,Neighbor
74,384,33,White,Female,Spouse
74,385,4,White,Male,Child or stepchild
74,386,8,White,Female,Child or stepchild
74,387,2,White,Male,Child or stepchild
74,388,2,White,Female,Child or stepchild
75,389,3,White,Male,Niece/Nephew
75,390,5,White,Female,Niece/Nephew
75,391,30,White,Female,In-law
75,392,32,White,Male,Sibling
75,393,60,White,Male,Parent or stepparent
75,394,61,White,Female,Parent or stepparent
76,395,34,White,Female,Individual with some non-blood/marriage relationship to a known person
76,396,45,White,Male,Parent or stepparent
